new_index,Pris,address,zipcode,m2,rooms,x,y,daycare_distance,train_distance,school_distance,supermarket_distance,hospital_distance
199, 2.495.000kr. , Allehelgensgade 8A,4000 Roskilde,75,2,12.08125709,55.64048611,338.26,1034.23,496.75,266.2,1587.46
200, 2.495.000kr. , Enghavevej 13,1674 København V,46,2,12.54631858,55.67083168,302.28,1585.85,455.72,227.69,2953.62
201, 2.495.000kr. , Borups Allé 219,2400 København NV,64,3,12.5219231,55.69945846,342.8,4532.48,502.94,224.71,2317.48
202, 2.595.000kr. , Falstersgade 46 2 th ,9000 Aalborg,83,3,9.94563392,57.04208552,518.37,1946.8,1025.86,422.82,2799.46
203, 2.595.000kr. , Fundersvej 6K,7100 Vejle,101,3,9.53715705,55.69567154,1475.66,1858.72,953.68,484.57,2726.78
204, 2.598.000kr. , Engtoften 8A,8260 Viby J,79,4,10.16648785,56.12299814,782.76,610.24,298.77,296.55,9966.37
205, 2.795.000kr. , Nordre Fasanvej 95A,2000 Frederiksberg,52,2,12.52780765,55.68879821,149.92,3008.29,625.16,175.42,745.94
206, 2.850.000kr. , Sallingvej 65,2720 Vanløse,81,3,12.49855921,55.69287705,343.29,5070.81,418.58,257.16,2358.51
207, 2.875.000kr. , Rådmand Steins Alle 33,2000 Frederiksberg,71,2,12.49566459,55.67279657,664.81,1977.92,477.81,566.3,3040.67
208, 2.960.000kr. , Ryetvej 21,3500 Værløse,96,4,12.36698827,55.7867224,253.71,11014.94,262.42,670.16,10066.66
209, 2.995.000kr. , Flakholmen 11,2720 Vanløse,73,3,12.48902074,55.68344362,253.47,3506.63,320.42,514.81,2898.49
210, 3.150.000kr. , Byporten 7 ,2970 Hørsholm,87,4,12.49471695,55.88102173,638.76,3044.2,1203.39,538.25,16003.33
211, 3.195.000kr. , Serbiensgade 5 3 th ,2300 København S,57,2,12.61450593,55.66485021,129.3,3890.67,123.77,446.48,1472.51
212, 3.195.000kr. , Kildevældets Alle 4,2600 Glostrup,95,3,12.39314472,55.66404038,59.99,412.57,170.92,427.34,1598.08
213, 3.199.000kr. , Søndergade 20A ,8300 Odder,195,6,10.25361306,55.91384581,142.06,27382.79,389.29,164.22,26395.52
214, 3.249.000kr. , Hvidovrevej 346,2650 Hvidovre,75,3,12.47938892,55.6367191,224.3,4062.32,910.29,152.16,2559.78
215, 3.290.000kr. , Poppelgade 1,2200 København N,45,2,12.55913796,55.69192422,121.12,1581.88,133.33,173.16,1083.8
216, 3.395.000kr. , Hauser Plads 26,1127 København K,49,2,12.57567635,55.68311045,98.42,323.59,498.39,195.84,2190.73
217, 3.495.000kr. , Danmarksgade 53 3 tv ,9000 Aalborg,121,4,9.92608127,57.04537292,235.6,784.48,1016.43,147.36,1223.94
218, 3.495.000kr. , Ved Linden 3,2300 København S,70,2,12.59583009,55.66754399,252.95,2440.27,652.8,317.75,2575.35
219, 3.495.000kr. , Harsdorffsvej 4B,1874 Frederiksberg C,54,2,12.54650398,55.67930846,232.76,1986.49,271.77,259.84,2116.96
220, 3.495.000kr. , Hjortespringvej 44,2730 Herlev,79,2,12.43715373,55.72983223,256.91,8297.76,1078.51,535.15,1256.4
221, 3.495.000kr. , Amalievej 21,1875 Frederiksberg C,62,2,12.5467947,55.6787637,110.55,1929.21,428.98,135.56,2273.38
222, 3.495.000kr. , Frue Kirke Stræde 3,4000 Roskilde,75,3,12.08318855,55.63987875,415.74,938.41,492.23,334.32,1491.74
223, 3.898.000kr. , Jerichausgade 11,8000 Aarhus C,77,3,10.19586738,56.15457525,813.72,1531.6,961.19,526.19,6147.11
224, 3.950.000kr. , Steen Billes Gade 7 st ,8200 Aarhus N,112,4,10.21517975,56.17398867,119.48,3306.99,557.8,197.84,4626.51
225, 3.995.000kr. , Frederiks Allé 102,8000 Aarhus C,80,3,10.19633252,56.14817759,303.57,706.22,553.2,129.15,6341.72
226, 3.995.000kr. , Strandboulevarden 119,2100 København Ø,68,3,12.58406104,55.70899076,176.64,2641.43,414.03,391.61,2651.27
227, 3.995.000kr. , Ericavej 165,2820 Gentofte,123,5,12.50654231,55.74578387,297.86,3260.13,738.51,423.49,3019.96
228, 3.995.000kr. , Bryggervangen 34,2100 København Ø,77,3,12.56552191,55.7110972,329.6,2956.46,476.75,224.25,2175.72
229, 3.995.000kr. , Fiskedamsgade 18,2100 København Ø,54,2,12.58770286,55.69986541,164.54,1106.58,97.94,432.96,2096.95
230, 3.995.000kr. , H. Schneekloths Vej 13,2000 Frederiksberg,75,3,12.5069273,55.67992788,607.53,2387.6,463.89,279.62,1979.1
231, 4.195.000kr. , Munkensvej 11,2000 Frederiksberg,78,3,12.53448274,55.69414154,504.82,3353.08,721.03,228.96,1522.21
232, 4.495.000kr. , Søndre Fasanvej 56,2000 Frederiksberg,84,3,12.51723869,55.67049008,553.58,859.83,916.75,373.33,2036.58
233, 4.495.000kr. , Bernhard Bangs Alle 1,2000 Frederiksberg,91,3,12.51227429,55.68415311,271.7,2817.95,504.45,590.64,951.5
234, 4.495.000kr. , Bratskovvej 1A,2720 Vanløse,83,4,12.48782432,55.68851684,320.32,3887.13,450.86,186.32,2815.78
235, 4.750.000kr. , Ingerslevs Plads 1B,8000 Aarhus C,87,3,10.1999325,56.14485849,237.55,955.81,151.59,236.88,7378.11
236, 4.750.000kr. , Strandparken 35,8000 Aarhus C,102,4,10.20723928,56.14330472,717.58,1178.14,421.03,524.61,7199.63
237, 4.995.000kr. , Ole Suhrs Gade 19,1354 København K,73,3,12.57129995,55.6895084,314.84,1013.3,410.72,242.98,1072.85
238, 4.998.000kr. , Ceres Allé 7,8000 Aarhus C,110,4,10.19121785,56.15459149,502.27,2101.45,1262.75,700.0,5856.26
239, 5.248.000kr. , Teglholmsgade 6E,2450 København SV,102,3,12.54494912,55.65252182,514.5,2178.5,633.04,635.49,5432.56
240, 5.250.000kr. , Silkeborggade 49,2100 København Ø,83,3,12.58429293,55.70777809,185.17,2096.43,457.35,210.89,2349.7
241, 5.495.000kr. , Strandbjerg 4C,2960 Rungsted Kyst,114,3,12.53598938,55.89205892,1705.39,2257.83,1404.69,1681.79,18072.81
242, 5.595.000kr. , Eskildsgade 62,1657 København V,96,4,12.55692164,55.66918558,249.74,1180.18,198.47,125.7,3591.85
243, 5.995.000kr. , Henrik Ibsens Vej 9,1813 Frederiksberg C,87,4,12.53904144,55.67291779,397.58,2047.37,381.85,219.22,2452.94
244, 5.995.000kr. , Århusgade 140,2150 Nordhavn,96,3,12.59589417,55.70763799,191.16,2249.08,1100.41,172.18,3153.52
245, 5.998.000kr. , Sjællandsgade 112,8000 Aarhus C,129,6,10.20379211,56.16377131,326.8,2462.35,225.46,37.67,4772.17
246, 6.395.000kr. , Thad Jones Vej 14,2450 København SV,101,3,12.54750816,55.64727053,239.39,2862.09,683.34,266.25,6619.05
247, 6.750.000kr. , Åbenrå 35,1124 København K,101,4,12.57477473,55.68359649,125.37,281.98,454.38,175.95,2065.92
248, 6.845.000kr. , Halls Alle 12,1802 Frederiksberg C,95,4,12.53281708,55.66961087,130.95,1552.76,425.52,209.07,2798.61
249, 8.695.000kr. , Vestergade 56D,8000 Aarhus C,144,3,10.20104594,56.15804733,752.69,1158.43,566.32,168.61,5265.03
250, 8.850.000kr. , Classensgade 17A,2100 København Ø,136,4,12.58247857,55.69723264,487.31,1083.38,564.2,256.05,1715.95
251, 8.995.000kr. , Havneholmen 82 4 th ,1561 København V,80,2,12.5640855,55.66107125,766.64,1886.47,1024.11,478.53,5284.34
252, 595.000kr. , Grøfthøjparken 151,8260 Viby J,33,1,10.13667983,56.12383761,229.74,3315.37,1241.41,463.25,11248.7
253, 995.000kr. , Stranden 70,9560 Hadsund,66,4,10.12543124,56.71839347,1405.77,20428.84,874.06,790.78,26433.52
254, 1.095.000kr. , Odinsvej 10,4700 Næstved,72,2,11.77063108,55.22614371,1075.44,1504.94,384.47,795.66,1969.95
255, 1.198.000kr. , Strubjerg 128,9400 Nørresundby,82,2,9.92306899,57.07268863,231.42,1824.69,1264.5,427.31,4210.9
256, 1.248.000kr. , Ingemanns Alle 175B,6700 Esbjerg,72,2,8.47338897,55.47291374,605.03,1106.76,703.63,313.67,1425.44
257, 1.375.000kr. , Lollandsgade 9,9000 Aalborg,61,2,9.94312224,57.04261322,512.78,1717.42,796.47,372.41,2731.48
258, 1.399.000kr. , Lotusvej 18,5250 Odense SV,91,4,10.34795405,55.36353431,730.09,2684.54,1236.06,546.36,3486.35
259, 1.445.000kr. , Istedgade 33,9000 Aalborg,50,2,9.90315324,57.05078512,248.9,671.85,468.81,401.25,670.95
260, 1.695.000kr. , Breslaugade 10,2300 København S,38,1,12.61862649,55.66389662,144.61,4282.6,481.73,378.34,1476.54
261, 1.698.000kr. , Danmarksgade 10,6700 Esbjerg,93,4,8.45598478,55.46715911,348.59,374.21,370.91,371.59,851.57
262, 1.750.000kr. , Ellebækvej 60,2820 Gentofte,47,2,12.52505397,55.74077143,431.2,3164.87,731.75,650.1,1660.0
263, 1.795.000kr. , Stjernepladsen 9 ,9000 Aalborg,47,2,9.9372534,57.04857363,849.93,1750.54,1334.89,351.69,2056.1
264, 1.795.000kr. , Københavnsvej 6D,3400 Hillerød,56,2,12.3113173,55.93381614,516.58,942.82,645.36,660.44,1148.72
265, 1.849.000kr. , Vejlebrovej 81,2635 Ishøj,66,2,12.3651526,55.61766195,154.39,8690.02,394.76,859.78,9028.53
266, 1.875.000kr. , Engtoftevej 27C,9000 Aalborg,60,2,9.89404078,57.05377544,474.94,1210.21,478.29,426.69,1682.35
267, 1.895.000kr. , Sthensvej 7A,2630 Taastrup,54,1,12.29921019,55.65586462,347.97,2905.9,488.63,491.21,7219.55
268, 1.900.000kr. , Hjelmensgade 22,8000 Aarhus C,66,2,10.20900521,56.1623187,246.36,2182.26,73.65,408.37,5564.17
269, 1.995.000kr. , Lyngborghave 4B,3460 Birkerød,72,3,12.41267869,55.83842474,333.77,10010.59,481.21,1422.98,14426.31
270, 2.195.000kr. , Borgergade 23A,8700 Horsens,134,5,9.85544323,55.86147896,382.05,1498.11,382.05,156.8,1568.19
271, 2.195.000kr. , Ulrikkenborg Alle 31,2800 Kongens Lyngby,44,1,12.50173793,55.76490168,202.86,1169.7,655.48,520.16,4791.01
272, 2.295.000kr. , Bistrup Park 20 ,3460 Birkerød,73,3,12.42775138,55.83029854,467.81,8772.04,377.04,645.05,15252.12
273, 2.445.000kr. , Vordingborggade 90,2100 København Ø,50,2,12.58782633,55.70830422,142.95,2310.88,653.62,328.4,2583.46
274, 2.498.000kr. , Valdemarsgade 52,8000 Aarhus C,47,2,10.19628677,56.14977744,641.36,637.21,757.09,356.45,6296.61
275, 2.595.000kr. , Lyngbyvej 32C,2100 København Ø,64,1,12.56233825,55.70943729,153.87,2956.63,598.61,79.58,2038.09
276, 2.695.000kr. , Ålandsgade 5,2300 København S,50,2,12.60478015,55.66431921,143.45,3123.85,152.97,327.45,1759.59
277, 2.995.000kr. , Kantorparken 16,8240 Risskov,116,4,10.20977942,56.19705783,637.76,6460.43,1033.77,586.62,3117.74
278, 3.100.000kr. , Mariane Thomsens Gade 39,8000 Aarhus C,78,2,10.23061562,56.16513605,1687.52,2941.92,2040.86,1405.22,6588.73
279, 3.198.000kr. , Nygårdsvej 88,6700 Esbjerg,101,4,8.44726337,55.47052403,394.39,1003.25,368.31,414.25,984.91
280, 3.295.000kr. , Overgaden Oven Vandet 76,1415 København K,56,2,12.59646177,55.67489718,301.85,2629.95,98.29,224.62,3433.54
281, 3.395.000kr. , Christian 8.s Vej 28,8600 Silkeborg,117,4,9.55219384,56.16779411,416.45,1190.36,599.28,219.64,796.19
282, 3.495.000kr. , Munkensvej 2,2000 Frederiksberg,67,2,12.53428757,55.69346308,454.0,3279.37,647.22,168.08,1448.39
283, 3.595.000kr. , Matthæusgade 46B,1666 København V,54,2,12.54739377,55.66980754,149.03,1676.53,197.56,90.26,3181.73
284, 3.595.000kr. , Poppellunden 8,4000 Roskilde,92,3,12.13596236,55.64937214,615.79,413.8,769.28,271.17,4631.46
285, 3.650.000kr. , Jyllingevej 4,2720 Vanløse,93,4,12.49323605,55.69383028,268.63,4573.34,615.51,63.79,2744.2
286, 3.995.000kr. , Kongelysvej 12,2820 Gentofte,93,4,12.53625672,55.7385922,829.98,2380.03,571.74,941.63,804.85
287, 3.995.000kr. , Ved Bommen 45 ,2820 Gentofte,111,3,12.51877691,55.74945764,401.56,2110.11,662.1,161.48,2600.24
288, 3.995.000kr. , Dronningens Tværgade 32,1302 København K,58,2,12.58524553,55.68437441,350.04,1193.22,370.04,158.57,2111.18
289, 4.195.000kr. , Carit Etlars Vej 4B,1814 Frederiksberg C,71,2,12.54113382,55.67316858,228.7,1865.29,595.69,355.05,2526.23
290, 4.195.000kr. , Edvard Thomsens Vej 23,2300 København S,97,4,12.57458163,55.63312676,141.77,829.27,585.69,216.57,4860.96
291, 4.500.000kr. , Præstøgade 16,2100 København Ø,73,3,12.58899886,55.7005258,107.62,1200.63,257.22,553.79,2302.37
292, 4.995.000kr. , Sølystgade 44,8000 Aarhus C,110,4,10.20451168,56.16199866,243.59,1892.8,207.61,313.82,4967.92
293, 5.295.000kr. , Øresundsvej 144F,2300 København S,94,3,12.62854034,55.66075518,288.26,4848.4,742.93,538.71,1735.45
294, 5.995.000kr. , Strandpromenaden 3D,3000 Helsingør,147,4,12.61224215,56.04078708,534.88,252.06,750.63,738.07,1153.32
295, 6.195.000kr. , Monica Zetterlunds Vej 27,2450 København SV,99,4,12.54818468,55.64645313,177.17,2794.88,660.03,237.94,6591.31
296, 8.300.000kr. , Dronning Olgas Vej 47,2000 Frederiksberg,124,4,12.53421911,55.68900556,138.8,3120.78,674.63,362.39,1252.61
297, 8.550.000kr. , Adelgade 44A,8660 Skanderborg,202,5,9.93370796,56.03160959,639.74,1758.05,868.04,271.3,736.19
298, 9.250.000kr. , Dampfærgevej 24B 3 th ,2100 København Ø,118,2,12.59543069,55.69932459,646.99,1158.24,1021.03,185.54,3217.48
299, 11.195.000kr. , Sundkaj 13 ,2150 Nordhavn,161,5,12.59528622,55.71068497,450.99,2457.25,709.74,426.63,3116.75
300, 11.990.000kr. , Frederiksvej 3,2000 Frederiksberg,195,6,12.51884707,55.6750854,316.73,1436.1,420.12,808.68,1540.05
301, 845.000kr. , Grønningen 29E ,9800 Hjørring,73,2,10.00785731,57.4499825,597.1,1205.12,1267.08,926.55,1475.8
302, 1.345.000kr. , Højagerparken 19,2750 Ballerup,46,1,12.3610787,55.73442625,655.88,11629.41,1015.3,444.07,6809.05
303, 1.570.000kr. , Vesterbro 45 3 tv ,9000 Aalborg,67,2,9.91312749,57.04618215,530.37,615.01,695.17,446.17,564.35
304, 2.150.000kr. , Roskildevænget 6,4000 Roskilde,71,3,12.09234405,55.62737998,396.34,2341.12,638.82,166.84,1251.28
305, 2.295.000kr. , Buegården 5,2880 Bagsværd,60,2,12.45775686,55.76041365,713.79,4534.94,583.89,172.11,4617.17
306, 2.395.000kr. , Skjoldagervej 72,2820 Gentofte,57,2,12.52894868,55.76090743,615.54,872.05,1281.32,267.41,4786.68
307, 3.195.000kr. , Ewaldsensvej 12,2000 Frederiksberg,66,2,12.50837483,55.68119789,395.23,2494.7,113.04,151.85,1529.36
308, 3.700.000kr. , Burmeistersgade 19,1429 København K,51,2,12.59876353,55.67582936,176.87,2440.53,301.67,181.9,3541.62
309, 4.395.000kr. , C.F. Møllers Allé 58,2300 København S,93,3,12.5787687,55.6343303,286.98,938.08,574.8,309.07,4652.94
310, 5.195.000kr. , Ben Websters Vej 106,2450 København SV,87,3,12.55291482,55.64599688,437.72,3067.12,536.0,394.48,6656.29
311, 8.995.000kr. , Reventlowsgade 28,1651 København V,152,5,12.56465914,55.67105099,411.58,322.09,633.88,455.01,3406.78
312, 485.000kr. , Fægangen 14 st mf ,4180 Sorø,27,1,11.56596992,55.43632016,294.42,2791.18,563.05,1017.96,14917.72
313, 695.000kr. , H C Andersens Vej 65,4700 Næstved,39,2,11.74346194,55.23198047,312.46,2345.42,592.56,829.24,2205.53
314, 788.000kr. , Nyvej 13 st th ,8920 Randers NV,68,2,10.02171118,56.46885738,281.61,1275.57,325.62,257.43,2064.67
315, 945.000kr. , Revlingbakken 33 3 402 ,9000 Aalborg,68,2,9.89811331,57.02606419,285.94,2777.16,1467.65,413.67,2013.61
316, 1.195.000kr. , Dronningensgade 19 1 tv ,9400 Nørresundby,70,2,9.9316313,57.05868094,378.78,2153.8,824.65,830.03,2033.34
317, 1.200.000kr. , Klingegade 13,3700 Rønne,109,2,14.70128087,55.09745093,464.57,147724.98,243.64,539.06,1081.84
318, 1.425.000kr. , Østerbro 57 st th ,9000 Aalborg,58,2,9.94154472,57.04584052,795.09,1800.97,1078.78,389.41,2287.29
319, 1.445.000kr. , Bjergbygade 5C ,4200 Slagelse,86,2,11.35308904,55.4003381,592.2,1241.31,704.56,390.59,1311.66
320, 1.495.000kr. , Orionvej 47B,4700 Næstved,80,3,11.78455516,55.25656986,650.3,1602.14,1181.61,972.05,4021.54
321, 2.195.000kr. , Bryggertorvet 21 ,3650 Ølstykke,68,3,12.17468551,55.78129325,482.5,15421.27,917.42,286.89,12117.74
322, 2.275.000kr. , Hovedgaden 54B,4050 Skibby,88,3,11.95872687,55.74986735,369.91,20110.21,846.35,156.43,19069.71
323, 2.495.000kr. , Søndre Fasanvej 94B,2500 Valby,53,1,12.51586833,55.66749985,240.1,625.38,633.84,190.73,2548.26
324, 2.595.000kr. , Lindevangshusene 90,2630 Taastrup,97,4,12.28738898,55.64399157,359.35,4412.15,1067.01,1604.28,9911.51
325, 2.695.000kr. , Lombardigade 21,2300 København S,53,2,12.61364255,55.6543638,329.94,3304.81,538.63,240.52,611.17
326, 3.198.000kr. , Guldsmedgade 8 2 ,8000 Aarhus C,72,3,10.20729844,56.15824699,429.07,988.07,521.16,46.38,5855.18
327, 3.350.000kr. , Søbakkevej 2,2640 Hedehusene,87,3,12.20791566,55.64427798,408.01,2927.23,412.83,504.76,9230.09
328, 3.495.000kr. , Matthæusgade 48C,1666 København V,71,2,12.5468752,55.67069905,269.84,1556.74,318.37,50.91,3053.19
329, 4.295.000kr. , Sundevedsgade 21,1751 København V,68,2,12.54475084,55.67023987,105.84,1738.3,394.07,194.84,3167.87
330, 845.000kr. , Nic Rumps Vej 6,4220 Korsør,79,3,11.13169275,55.33836066,641.73,2653.73,811.54,696.22,19586.45
331, 875.000kr. , Ægirsvej 9,8920 Randers NV,84,3,10.01559035,56.4767153,761.22,2676.17,1249.25,540.14,3160.58
332, 1.025.000kr. , Christmas Møllers Vej 11,5200 Odense V,58,2,10.35495151,55.39508527,245.68,2426.17,705.34,294.74,2261.28
333, 1.095.000kr. , Kystvejen 10E,9850 Hirtshals,54,2,9.93727556,57.58129754,1504.06,2273.39,2070.69,1922.96,17094.23
334, 1.199.000kr. , Møllegården 12,6320 Egernsund,84,3,9.6024389,54.90504153,1402.53,2725.23,3014.86,1505.17,14748.38
335, 1.250.000kr. , Rebæk Søpark 3,2650 Hvidovre,44,1,12.45725527,55.66349042,331.9,5114.45,853.33,295.34,3509.07
336, 1.250.000kr. , Albanigade 67,5000 Odense C,48,1,10.39686365,55.3921965,52.33,2059.96,37.84,106.9,2626.5
337, 1.325.000kr. , Bronzealdervænget 36,8210 Aarhus V,41,2,10.13747832,56.17033419,645.75,5922.9,906.16,936.97,5106.82
338, 1.395.000kr. , Kildebakken 39,2860 Søborg,51,2,12.49989692,55.74344508,343.65,3756.12,466.19,688.57,3450.64
339, 1.395.000kr. , Skibhusvej 181,5000 Odense C,75,3,10.39671595,55.41411225,195.02,1914.29,90.61,730.48,5230.15
340, 1.395.000kr. , Holmegårdsparken 22,2980 Kokkedal,70,1,12.49192563,55.91084578,564.48,1456.92,436.26,424.58,15963.71
341, 1.495.000kr. , Rebæk Søpark 3,2650 Hvidovre,44,1,12.45725527,55.66349042,331.9,5114.45,853.33,295.34,3509.07
342, 1.695.000kr. , Dronningensgade 97,5000 Odense C,59,2,10.37120777,55.39522363,414.27,1462.2,367.33,430.64,1465.21
343, 1.695.000kr. , Parken 16,3480 Fredensborg,56,2,12.40690483,55.9723895,405.44,800.04,1514.0,982.61,10859.34
344, 1.695.000kr. , Teglgårdsvej 433,3050 Humlebæk,85,3,12.52486235,55.95871555,568.71,1685.71,1051.51,831.5,13668.72
345, 1.795.000kr. , Malmøgade 12,5000 Odense C,66,2,10.38622704,55.41112019,460.35,1621.21,783.24,624.23,4001.13
346, 1.845.000kr. , Vesterbrogade 8,9400 Nørresundby,63,2,9.91983932,57.05822643,669.09,1544.42,360.26,223.6,1435.46
347, 1.895.000kr. , Prinsensgade 6,7000 Fredericia,91,3,9.75718532,55.56853723,289.84,1365.85,676.01,270.41,11832.74
348, 1.895.000kr. , Hibiscusvej 100 ,5200 Odense V,70,2,10.36302675,55.39763201,592.49,1772.07,646.95,648.0,2250.82
349, 1.898.000kr. , Silkeborgvej 196,8000 Aarhus C,55,2,10.17617199,56.15653439,195.0,2492.25,1168.92,659.18,5646.15
350, 1.995.000kr. , Vangedevej 222B,2870 Dyssegård ,61,2,12.52388707,55.73017934,432.35,3544.21,820.43,184.5,2956.21
351, 1.995.000kr. , Sønderskovvej 135,8520 Lystrup,79,3,10.23725555,56.23465955,651.41,10918.52,1086.24,525.27,10322.03
352, 1.995.000kr. , Orionvej 24 ,4700 Næstved,84,3,11.783062,55.25711995,657.66,1515.4,1188.97,1079.8,3934.8
353, 1.998.000kr. , Oslogade 12,8200 Aarhus N,63,2,10.20021265,56.17563096,428.83,3208.28,476.95,200.31,3217.99
354, 1.998.000kr. , Skjoldsgade 16A,6700 Esbjerg,110,4,8.45330187,55.47105637,339.44,697.88,375.57,454.29,498.3
355, 1.998.000kr. , Banegårdsgade 16,8000 Aarhus C,49,2,10.20082731,56.15032645,628.41,285.45,404.94,208.8,6096.26
356, 2.195.000kr. , Gl. Holmegårdsvej 47,3400 Hillerød,82,4,12.31191485,55.94357909,1272.25,340.67,907.28,1755.1,2232.87
357, 2.250.000kr. , Lyngborghave 30,3460 Birkerød,72,3,12.41359303,55.83720893,162.31,10095.83,549.86,1513.42,14511.56
358, 2.295.000kr. , Julius Bloms Gade 1 5 7 ,2200 København N,47,1,12.54702671,55.69301897,190.06,2213.3,396.08,250.71,1613.04
359, 2.295.000kr. , Saxhøjvej 47,2500 Valby,52,2,12.48710949,55.676163,352.55,2568.55,819.04,516.83,3229.01
360, 2.298.000kr. , Sandalsparken 98,3660 Stenløse,74,3,12.19536196,55.76638797,473.79,17808.82,334.08,285.48,14505.29
361, 2.395.000kr. , Banebrinken 93,2400 København NV,71,2,12.53966408,55.72185605,350.25,2963.84,181.7,308.0,1354.48
362, 2.395.000kr. , Dommervænget 8D,4000 Roskilde,89,4,12.10724755,55.63821306,508.23,1722.85,792.64,802.86,1630.89
363, 2.495.000kr. , Sct. Laurentii Vej 2,9990 Skagen,57,2,10.59698321,57.72529259,1162.0,382.86,1040.95,478.49,40353.25
364, 2.498.000kr. , Skejbyparken 252,8200 Aarhus N,83,3,10.1894539,56.19658109,291.5,6133.29,926.01,697.94,1909.4
365, 2.595.000kr. , Øresundsvej 110 st tv ,2300 København S,59,2,12.62253672,55.66130385,253.59,4407.3,486.43,383.14,1068.04
366, 2.695.000kr. , Tyrolsgade 19,2300 København S,48,2,12.60922747,55.65971775,199.04,3659.47,590.49,140.71,1418.84
367, 2.695.000kr. , Tønnesvej 12,2300 København S,59,2,12.61852339,55.64543159,349.41,2651.62,407.17,512.68,1573.68
368, 2.699.000kr. , Viborggade 40,2100 København Ø,45,2,12.58169519,55.70536657,152.45,2079.41,121.23,180.19,2091.85
369, 2.795.000kr. , Brunevang 90 st ,2610 Rødovre,82,4,12.45132583,55.70648474,951.53,7498.74,719.23,418.13,4781.43
370, 2.795.000kr. , Thyrasgade 4,2200 København N,60,2,12.54608904,55.69767518,248.21,2519.61,431.74,241.76,1815.15
371, 2.895.000kr. , John Tranums Alle 11,2770 Kastrup,67,3,12.64125087,55.6329943,269.38,1103.22,732.25,552.48,3142.01
372, 2.995.000kr. , Lodsgården 3C,2791 Dragør,77,3,12.65898429,55.59272179,887.86,6430.55,829.07,533.01,10183.16
373, 2.995.000kr. , Sofievej 12,2840 Holte,79,4,12.46944671,55.81282795,537.81,3673.5,408.47,315.57,10526.64
374, 2.995.000kr. , Rådmandsgade 40D,2200 København N,64,2,12.552085,55.69949083,186.45,2920.36,316.98,303.22,1435.3
375, 3.149.000kr. , Urtehaven 15,2640 Hedehusene,86,3,12.20246347,55.6450775,544.47,966.04,642.44,473.36,9075.99
376, 3.195.000kr. , Æblestien 3,2300 København S,60,2,12.59880568,55.66499137,373.73,2779.74,445.06,76.55,2441.47
377, 3.399.000kr. , Søndertoft 5,9000 Aalborg,107,3,9.89410058,57.02880766,992.51,2982.22,961.54,1174.15,2183.89
378, 3.495.000kr. , Johan Kellers Vej 24,2450 København SV,70,3,12.53623832,55.65599038,219.46,1736.88,288.74,431.2,4759.03
379, 3.798.000kr. , Strandparken 34 2 tv ,8000 Aarhus C,84,3,10.20696961,56.14355895,684.7,1010.76,407.55,491.73,7428.15
380, 4.250.000kr. , Vindegade 71B ,5000 Odense C,130,3,10.37900586,55.39736286,458.28,918.66,413.88,363.0,1954.41
381, 4.495.000kr. , Torvebyen 36 ,4600 Køge,105,3,12.17851926,55.45573312,483.51,731.98,833.43,168.91,4103.48
